id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0784,Alami,Amina,client784@gmail.com,1971-07-01,F,TANGER,0676166580,2023-06-05,Direct
C0785,Fassi,Laila,client785@gmail.com,1999-08-16,M,Rabat,0618785652,2023-05-11,SEO
C0786,El Amrani,Fatima,client786@gmail.com,1972-02-06,M,TNG,0650884443,2023-08-05,Partenaire
C0787,Dahbi,Youssef,client787@gmail.com,1983-06-29,male,TNG,0642905017,2023-07-05,Partenaire
C0788,Alami,Laila,client788@gmail.com,2005-09-09,M,Tnja,0697652074,2022-06-21,SEO
C0789,El Amrani,Karim,client789@invalid.com,1981-07-12,1,TANGER,0688538733,2023-06-07,Email
C0790,Benani,Omar,client790@invalid.com,1958-01-18,female,Rabat,0626505688,2022-05-24,Direct
C0791,Fassi,Sara,client791@gmail.com,2006-12-26,f,Tnja,0670762792,2022-10-07,Ads
C0792,Hassani,Sara,client792@gmail.com,1951-06-05,f,TNG,0696764149,2022-01-03,Direct
C0793,Chraibi,Karim,client793@gmail.com,1999-11-12,,Marrakech,0662719526,2023-07-06,SEO
C0794,Alami,Laila,client794@gmail.com,2010-04-24,F,tanger,0657378150,2023-01-21,Direct
C0795,Benani,Laila,client795@gmail.com,1983-03-28,M,TANGER,0669670203,2022-01-10,Ads
C0796,Fassi,Amina,client796@gmail.com,1958-01-27,,Tnja,0639681939,2022-08-28,Partenaire
C0797,Dahbi,Ahmed,client797gmail.com,1967-08-05,Femme,Rabat,0624890990,2022-10-12,Direct
C0798,Chraibi,Fatima,client798@gmail.com,2002-10-07,f,TNG,0618730772,2022-05-11,Email
C0799,El Amrani,Amina,client799@gmail.com,2010-10-29,male,Tanger,0681530199,2023-09-22,Email
C0800,Ghazi,Ahmed,client800@gmail.com,1978-12-24,M,Rabat,0664609958,2022-10-08,SEO
C0801,Alami,Amina,client801@gmail.com,1954-03-19,0,Tnja,0666379776,2023-06-30,Partenaire
C0802,Benani,Ahmed,client802@gmail.com,2016-02-28,0,TANGER,0666884191,2022-03-18,Ads
C0803,Benani,Ahmed,client803@gmail.com,1993-01-22,F,Rabat,0613224383,2023-08-30,Email
C0804,Dahbi,Sara,client804@gmail.com,1954-11-19,Femme,Casablanca,0679749603,2022-08-31,SEO
C0805,Hassani,Fatima,client805@gmail.com,1957-09-03,F,Tanger,0614475312,2023-01-22,Email
C0806,Alami,Laila,client806@gmail.com,1954-12-01,m,Tnja,0691971952,2023-10-04,Partenaire
C0807,Alami,Omar,client807@invalid.com,1984-03-22,male,Rabat,0622862118,2023-09-25,Partenaire
C0808,Alami,Laila,client808@gmail.com,1984-06-11,,Marrakech,0667459379,2023-09-28,Direct
C0809,Alami,Laila,client809@gmail.com,1996-05-27,,Casablanca,0688894973,2022-07-17,SEO
C0810,Dahbi,Youssef,client810@gmail.com,2007-03-08,F,Tnja,0657699801,2023-03-08,Partenaire
C0811,Chraibi,Ahmed,client811@gmail.com,1955-06-06,f,TNG,0651831217,2023-08-22,Partenaire
C0812,El Amrani,Youssef,client812@gmail.com,1963-03-24,0,Marrakech,0651429578,2023-09-10,Email
C0813,Chraibi,Ahmed,client813@gmail.com,1971-04-19,male,Tanger,0666648087,2022-12-19,Ads
C0814,Benani,Sara,client814@gmail.com,1966-12-27,f,Marrakech,0672733686,2023-09-07,Email
C0815,El Amrani,Karim,client815@gmail.com,1979-06-26,0,TNG,0624072446,2023-04-11,SEO
C0816,Dahbi,Amina,client816@gmail.com,1991-11-09,,TANGER,0642080592,2023-05-08,Email
C0817,Chraibi,Ahmed,client817@gmail.com,1982-07-20,Homme,Tanger,0619896028,2023-01-02,SEO
C0818,Dahbi,Sara,client818@gmail.com,1953-12-09,Femme,Tanger,0636725819,2022-07-22,Email
C0819,Fassi,Amina,client819@gmail.com,1966-01-07,m,TANGER,0612884611,2022-06-30,Email
C0820,Chraibi,Karim,client820gmail.com,2008-10-01,,tanger,0655417034,2022-08-04,Email
C0821,Chraibi,Karim,client821@gmail.com,2013-10-13,0,tanger,0625903904,2022-05-28,Ads
C0822,Fassi,Sara,client822@gmail.com,2003-10-16,Homme,Rabat,0695381661,2022-09-08,SEO
C0823,El Amrani,Youssef,client823@gmail.com,1979-05-26,male,TANGER,0617148298,2023-10-07,Email
C0824,Hassani,Amina,client824@gmail.com,2015-04-02,female,tanger,0673171894,2023-11-11,Direct
C0825,Fassi,Laila,client825@invalid.com,1996-07-21,,Marrakech,0634024774,2022-11-26,Email
C0826,Hassani,Omar,client826@gmail.com,2002-02-21,Femme,Rabat,0695645083,2023-08-21,SEO
C0827,Dahbi,Karim,client827@gmail.com,1969-08-11,Femme,Tnja,0667045601,2023-01-22,Direct
C0828,Benani,Youssef,client828@gmail.com,2017-06-07,1,tanger,0649600674,2023-04-01,Direct
C0829,Fassi,Karim,client829@gmail.com,1990-06-23,Femme,Marrakech,0668049927,2023-02-23,Email
C0830,Alami,Youssef,client830@gmail.com,1989-08-17,Homme,TANGER,0645651567,2023-10-23,SEO
C0831,Benani,Omar,client831@gmail.com,1970-06-07,male,tanger,0625916596,2022-03-15,Email
C0832,Fassi,Omar,client832@invalid.com,1977-02-27,f,Tnja,0635587594,2023-12-24,Direct
C0833,El Amrani,Ahmed,client833@gmail.com,1976-11-13,male,Tnja,0656524207,2023-02-18,Partenaire
C0834,Hassani,Youssef,client834@gmail.com,1985-08-30,M,TANGER,0640457532,2024-01-11,Ads
C0835,Hassani,Laila,client835@gmail.com,1980-07-24,male,tanger,0652020192,2022-07-12,Partenaire
C0836,Hassani,Laila,client836@gmail.com,2000-02-07,f,Tanger,0660291405,2022-05-23,Direct
C0837,Hassani,Sara,client837@gmail.com,1980-06-27,M,TANGER,0666257000,2023-03-12,Partenaire
C0838,Fassi,Ahmed,client838@gmail.com,2000-12-02,1,Tanger,0628674348,2022-06-07,Email
C0839,Ghazi,Karim,client839@gmail.com,1968-04-27,female,Rabat,0618550910,2023-07-02,Partenaire
C0840,Hassani,Omar,client840@gmail.com,1958-05-14,female,TNG,0624000677,2023-11-23,Direct
C0841,Hassani,Ahmed,client841@gmail.com,1966-10-01,female,TANGER,0619326928,2023-01-31,Email
C0842,Benani,Laila,client842@gmail.com,1955-02-26,male,Casablanca,0679596144,2022-01-12,Ads
C0843,Chraibi,Fatima,client843@gmail.com,1961-08-02,Homme,Rabat,0674189781,2024-01-31,SEO
C0844,Chraibi,Amina,client844@gmail.com,1977-10-16,f,Rabat,0699226958,2023-05-02,Ads
C0845,Dahbi,Laila,client845@gmail.com,1974-09-17,female,TANGER,0610999023,2022-05-27,Partenaire
C0846,Fassi,Laila,client846@invalid.com,1991-04-15,f,Marrakech,0687327229,2022-02-10,SEO
C0847,Fassi,Omar,client847@gmail.com,1985-02-01,Femme,TNG,0665707438,2022-09-13,Ads
C0848,Ghazi,Youssef,client848@gmail.com,2012-09-01,Femme,tanger,0662821563,2023-12-17,SEO
C0849,El Amrani,Fatima,client849@gmail.com,2012-08-16,1,TANGER,0676234781,2023-02-26,Direct
C0850,Fassi,Karim,client850@gmail.com,1990-06-16,F,TNG,0643925761,2022-08-01,Direct
C0851,Hassani,Karim,client851invalid.com,1980-10-30,,Rabat,0636092407,2023-02-11,SEO
C0852,Fassi,Laila,client852@invalid.com,1993-06-28,m,Marrakech,0619158638,2022-03-26,Direct
C0853,Chraibi,Laila,client853@gmail.com,1975-01-16,Femme,TNG,0632896080,2022-01-19,Direct
C0854,Ghazi,Youssef,client854@gmail.com,1956-12-17,male,Tanger,0646675298,2022-06-07,Partenaire
C0855,Dahbi,Laila,client855@gmail.com,2012-07-04,M,Tanger,0695200126,2023-06-20,SEO
C0856,Alami,Ahmed,client856@gmail.com,1983-11-10,M,TANGER,0643514137,2023-01-19,Ads
C0857,Alami,Sara,client857gmail.com,1967-03-29,M,tanger,0639604115,2022-04-09,Ads
C0858,Benani,Sara,client858gmail.com,1978-12-13,male,TANGER,0693842238,2022-08-01,Direct
C0859,Dahbi,Fatima,client859@gmail.com,1981-12-28,f,Casablanca,0633303091,2022-01-16,Partenaire
C0860,Hassani,Amina,client860gmail.com,1955-12-04,f,Tnja,0697234140,2023-10-01,Email
C0861,El Amrani,Laila,client861@invalid.com,1959-02-19,Homme,TNG,0643814834,2022-04-08,Direct
C0862,Chraibi,Sara,client862@gmail.com,1965-09-24,Homme,Casablanca,0699438746,2023-05-09,SEO
C0863,Hassani,Karim,client863@gmail.com,1995-11-06,female,TANGER,0677567894,2023-08-25,SEO
C0864,El Amrani,Amina,client864@gmail.com,2016-03-14,F,Rabat,0642688154,2023-09-27,SEO
C0865,Dahbi,Youssef,client865@invalid.com,1983-09-17,1,TANGER,0696173002,2022-02-08,Ads
C0866,Fassi,Youssef,client866@gmail.com,1974-12-14,Femme,Casablanca,0696382807,2024-02-18,SEO
C0867,El Amrani,Ahmed,client867@gmail.com,1970-07-19,,Casablanca,0656000229,2022-09-06,Ads
C0868,Dahbi,Amina,client868@gmail.com,2004-07-21,,Rabat,0679990777,2022-11-26,Ads
C0869,Benani,Amina,client869gmail.com,1954-09-04,Femme,TNG,0637409946,2022-05-09,SEO
C0870,Dahbi,Fatima,client870@gmail.com,1988-03-29,f,Marrakech,0651803852,2022-06-18,Ads
C0871,El Amrani,Omar,client871@gmail.com,2001-09-18,f,Marrakech,0695309294,2022-07-26,Email
C0872,Ghazi,Karim,client872@gmail.com,1965-01-19,0,Marrakech,0669240493,2023-03-09,Direct
C0873,Hassani,Ahmed,client873@gmail.com,2018-05-10,m,Rabat,0667364292,2022-03-27,Email
C0874,El Amrani,Karim,client874@gmail.com,1991-08-06,m,Tnja,0670881578,2022-10-18,Partenaire
C0875,Chraibi,Laila,client875@gmail.com,1967-07-24,0,TNG,0635451146,2022-01-05,SEO
C0876,Hassani,Karim,client876@gmail.com,1987-04-22,0,Rabat,0660082660,2023-01-29,Partenaire
C0877,Ghazi,Ahmed,client877@gmail.com,1961-03-02,F,Rabat,0685914700,2022-06-16,Ads
C0878,Hassani,Sara,client878@gmail.com,2012-06-25,0,Tanger,0697363169,2023-01-30,Partenaire
C0879,Fassi,Ahmed,client879@gmail.com,2012-07-28,M,TNG,0645075212,2023-09-12,Partenaire
C0880,Chraibi,Ahmed,client880@gmail.com,1960-06-22,f,tanger,0696489553,2023-12-30,Partenaire
C0881,Dahbi,Karim,client881@gmail.com,1964-11-16,F,Rabat,0643939802,2023-12-10,Email
C0882,El Amrani,Karim,client882@gmail.com,2017-07-04,Homme,tanger,0624666517,2023-10-14,Direct
C0883,El Amrani,Amina,client883@gmail.com,2017-02-17,m,Rabat,0651352528,2022-01-07,Ads
C0884,Ghazi,Karim,client884gmail.com,2008-09-20,F,Tnja,0667841075,2022-06-24,Ads
C0885,Hassani,Youssef,client885@gmail.com,1995-02-03,f,tanger,0670486666,2023-08-04,Ads
C0886,Dahbi,Omar,client886@gmail.com,1986-09-04,m,Marrakech,0694132688,2023-10-02,SEO
C0887,Benani,Karim,client887@gmail.com,1961-03-09,1,Tnja,0618625158,2022-12-17,SEO
C0888,Benani,Ahmed,client888@gmail.com,1955-06-24,,Tnja,0610969945,2023-11-13,Direct
C0889,Alami,Karim,client889gmail.com,2004-02-05,f,Tnja,0675219904,2023-04-30,Email
C0890,Fassi,Sara,client890@gmail.com,1971-07-01,,Casablanca,0699265296,2023-02-13,Partenaire
C0891,Benani,Ahmed,client891@gmail.com,1990-12-29,0,Rabat,0628637880,2022-01-27,Direct
C0892,Fassi,Laila,client892@gmail.com,2005-06-23,f,Marrakech,0679110587,2023-02-28,Ads
C0893,Alami,Sara,client893@invalid.com,1954-02-08,0,Casablanca,0669633763,2022-08-28,Direct
C0894,Fassi,Karim,client894@gmail.com,1992-09-18,F,tanger,0661654839,2022-10-28,Direct
C0895,Alami,Youssef,client895@gmail.com,1994-09-03,male,tanger,0650446284,2023-11-21,Direct
C0896,Benani,Laila,client896@gmail.com,2009-06-13,Femme,TANGER,0642662689,2022-08-05,Ads
C0897,Benani,Karim,client897@gmail.com,2014-03-20,F,Tanger,0631506414,2022-12-01,Partenaire
C0898,Hassani,Fatima,client898@gmail.com,2009-09-14,1,TNG,0681745187,2023-10-11,Partenaire
C0899,Benani,Sara,client899@invalid.com,1983-10-28,f,Rabat,0697767609,2023-10-20,Direct
C0900,Dahbi,Omar,client900@gmail.com,1960-05-18,f,Tnja,0621768256,2022-04-25,SEO
C0901,Benani,Sara,client901@gmail.com,1961-06-07,f,Casablanca,0661028923,2023-08-14,SEO
C0902,Ghazi,Karim,client902@gmail.com,1978-09-05,f,Casablanca,0626952687,2023-06-17,Direct
C0903,Hassani,Sara,client903@gmail.com,1962-12-25,M,Tnja,0639380829,2023-05-27,Partenaire
C0904,Alami,Sara,client904@gmail.com,1977-09-17,,tanger,0646702178,2023-12-25,Direct
C0905,El Amrani,Karim,client905@gmail.com,1955-04-12,Femme,Casablanca,0630495346,2024-01-04,Ads
C0906,Alami,Youssef,client906@gmail.com,1993-09-26,f,Rabat,0650144760,2023-11-07,Ads
C0907,Ghazi,Laila,client907@gmail.com,1981-04-01,0,Rabat,0662487600,2022-03-15,Direct
C0908,Ghazi,Fatima,client908@gmail.com,1961-09-29,f,Casablanca,0687897778,2022-02-25,Email
C0909,Hassani,Laila,client909@gmail.com,1976-02-12,m,TNG,0638154362,2022-08-12,Ads
C0910,Benani,Youssef,client910gmail.com,1983-10-13,female,Rabat,0632578497,2022-02-27,SEO
C0911,Benani,Sara,client911@gmail.com,2003-03-28,M,Rabat,0629940502,2023-10-05,Partenaire
C0912,Hassani,Omar,client912@gmail.com,2011-09-21,Homme,TNG,0697616925,2024-02-03,Partenaire
C0913,Benani,Laila,client913@gmail.com,2008-05-05,,Rabat,0646938871,2023-10-10,Partenaire
C0914,Benani,Laila,client914@gmail.com,2007-07-18,F,TANGER,0613090599,2023-08-24,Direct
C0915,Chraibi,Karim,client915@gmail.com,1993-06-09,F,Rabat,0650045650,2023-08-09,Ads
C0916,Chraibi,Karim,client916@invalid.com,2012-11-12,male,Tanger,0662854477,2023-07-24,Direct
C0917,Benani,Amina,client917@gmail.com,2009-01-31,F,tanger,0634248334,2023-09-06,Ads
C0918,Benani,Ahmed,client918@invalid.com,1961-07-23,0,TANGER,0697595925,2022-06-15,SEO
C0919,Benani,Fatima,client919@gmail.com,1995-05-30,M,Tnja,0658796148,2023-07-12,Ads
C0920,Dahbi,Omar,client920@gmail.com,1954-02-21,M,Tnja,0698470632,2023-07-01,Partenaire
C0921,Fassi,Amina,client921@gmail.com,2011-09-20,0,tanger,0698934947,2022-02-15,Ads
C0922,Chraibi,Amina,client922@invalid.com,2003-02-03,f,Casablanca,0647231423,2022-05-12,Direct
C0923,Ghazi,Youssef,client923@gmail.com,1985-11-22,1,Marrakech,0621174172,2022-09-18,Partenaire
C0924,Benani,Omar,client924@gmail.com,2006-10-20,f,TANGER,0659948088,2023-08-01,Direct
C0925,Fassi,Karim,client925@gmail.com,1983-12-31,m,Tanger,0691014793,2022-09-11,SEO
C0926,Ghazi,Fatima,client926@gmail.com,1979-07-20,,tanger,0658696806,2022-12-08,Email
C0927,Alami,Fatima,client927@gmail.com,1983-11-02,1,TANGER,0660819173,2022-04-18,SEO
C0928,Hassani,Fatima,client928@gmail.com,1997-06-15,1,Casablanca,0686793756,2022-10-16,Direct
C0929,Chraibi,Sara,client929@gmail.com,2017-06-15,M,Rabat,0634249450,2022-12-20,Direct
C0930,Hassani,Youssef,client930@gmail.com,1973-03-29,Homme,Tanger,0678929583,2024-01-01,Ads
C0931,El Amrani,Ahmed,client931@gmail.com,2015-01-30,female,Casablanca,0643435196,2023-11-26,Direct
C0932,Fassi,Laila,client932@gmail.com,1995-01-22,Femme,Tnja,0647020332,2023-03-15,Direct
C0933,El Amrani,Fatima,client933@gmail.com,1977-06-03,f,Rabat,0651974837,2022-04-03,SEO
C0934,Chraibi,Ahmed,client934@invalid.com,1957-08-03,F,Tnja,0684378065,2023-05-20,SEO
C0935,Chraibi,Laila,client935@gmail.com,1994-08-30,male,tanger,0664421457,2022-01-15,Direct
C0936,Ghazi,Sara,client936@gmail.com,1971-11-29,M,Tanger,0691520297,2023-04-05,Ads
C0937,Dahbi,Youssef,client937@gmail.com,1956-09-27,male,Casablanca,0627893746,2023-06-11,Email
C0938,Chraibi,Sara,client938@gmail.com,1960-02-28,Homme,Casablanca,0643522920,2023-07-07,SEO
C0939,Dahbi,Ahmed,client939@gmail.com,2016-03-18,1,Rabat,0639187415,2022-11-09,Direct
C0940,Hassani,Ahmed,client940gmail.com,1981-12-01,Femme,Tanger,0692615071,2023-04-17,Email
C0941,Chraibi,Karim,client941@gmail.com,1981-10-22,0,Tanger,0623601326,2023-03-18,Partenaire
C0942,Ghazi,Fatima,client942@gmail.com,1993-09-23,m,Tanger,0630888358,2024-02-27,Email
C0943,Fassi,Karim,client943@gmail.com,1966-05-06,1,Tnja,0624588794,2023-03-26,Partenaire
C0944,Alami,Sara,client944@gmail.com,2013-08-17,Homme,TANGER,0624853291,2022-07-14,Email
C0945,Alami,Youssef,client945@invalid.com,2009-10-08,0,TANGER,0674329883,2023-11-13,Email
C0946,Chraibi,Sara,client946@gmail.com,2017-05-20,Femme,Rabat,0677358318,2024-01-14,Partenaire
C0947,Chraibi,Youssef,client947@gmail.com,1980-11-15,M,Tanger,0641743155,2022-02-23,Email
C0948,Ghazi,Laila,client948@gmail.com,1975-12-21,M,Tnja,0675220319,2022-03-26,Partenaire
C0949,Chraibi,Amina,client949@gmail.com,1975-03-23,male,tanger,0645370495,2023-12-19,Ads
C0950,Benani,Youssef,client950@gmail.com,1966-12-05,Femme,TNG,0640787425,2022-05-04,Ads
C0951,Chraibi,Karim,client951@gmail.com,1951-08-02,f,TANGER,0622205146,2022-02-22,Partenaire
C0952,Dahbi,Amina,client952@gmail.com,1980-02-28,,Rabat,0674316496,2022-03-04,Direct
C0953,El Amrani,Sara,client953@gmail.com,1975-03-04,F,Casablanca,0666112969,2022-09-10,Email
C0954,Alami,Sara,client954@gmail.com,1969-01-07,M,Tnja,0673358574,2022-10-14,Direct
C0955,Fassi,Sara,client955@gmail.com,1977-04-22,Femme,tanger,0623003982,2023-11-17,SEO
C0956,Fassi,Sara,client956@gmail.com,2016-07-03,m,Casablanca,0689042306,2023-06-26,Direct
C0957,Ghazi,Fatima,client957@gmail.com,1959-07-18,f,TNG,0694497928,2024-01-31,Direct
C0958,Dahbi,Amina,client958@gmail.com,2013-03-21,,Marrakech,0623238889,2022-03-18,Direct
C0959,Dahbi,Youssef,client959@gmail.com,1953-12-06,Femme,TNG,0635730441,2023-03-05,Direct
C0960,Fassi,Sara,client960@gmail.com,1990-03-27,male,tanger,0668535809,2022-03-11,Partenaire
C0961,Alami,Youssef,client961@gmail.com,2003-10-03,male,Tnja,0627305260,2022-10-24,SEO
C0962,Ghazi,Laila,client962@gmail.com,2011-06-06,f,tanger,0632215479,2023-03-25,Direct
C0963,El Amrani,Amina,client963@gmail.com,1966-07-07,Homme,Tanger,0631475246,2023-08-09,Ads
C0964,Hassani,Omar,client964gmail.com,1977-03-22,male,TANGER,0649777260,2023-12-27,Email
C0965,Dahbi,Omar,client965@gmail.com,1953-07-04,M,TNG,0647279846,2022-05-17,Email
C0966,Dahbi,Fatima,client966@gmail.com,1950-02-15,f,Casablanca,0694917258,2023-09-12,Email
C0967,El Amrani,Youssef,client967@gmail.com,1986-08-20,male,Tnja,0653571790,2022-02-28,SEO
C0968,Chraibi,Omar,client968@gmail.com,1951-05-28,1,tanger,0661268618,2023-11-01,Email
C0969,Dahbi,Laila,client969@gmail.com,1969-10-17,male,Casablanca,0646076853,2022-07-28,Direct
C0970,Chraibi,Laila,client970@gmail.com,1970-10-16,Homme,Rabat,0659478024,2022-06-01,Partenaire
C0971,Chraibi,Amina,client971@invalid.com,2001-02-08,m,Marrakech,0634213769,2023-10-26,Email
C0972,Ghazi,Amina,client972@invalid.com,1956-03-25,m,TNG,0619670211,2023-03-13,Ads
C0973,Benani,Youssef,client973@gmail.com,2015-03-15,Homme,Tanger,0690972685,2022-04-13,Partenaire
C0974,Alami,Youssef,client974@gmail.com,1972-04-12,M,tanger,0645924244,2022-05-27,Direct
C0975,Fassi,Fatima,client975@invalid.com,1968-02-25,F,TNG,0674481609,2024-02-17,Direct
C0976,Fassi,Laila,client976@gmail.com,1963-11-12,1,TANGER,0617499483,2023-07-11,Email
C0977,Benani,Omar,client977@gmail.com,1959-03-15,M,Rabat,0629036775,2022-01-02,Ads
C0978,Fassi,Omar,client978@invalid.com,1970-04-07,m,Rabat,0625087236,2023-05-19,Ads
C0979,Fassi,Fatima,client979@gmail.com,2005-03-28,1,Casablanca,0625884798,2023-01-05,SEO
C0980,Ghazi,Sara,client980@gmail.com,2003-10-18,m,TNG,0667075357,2022-06-03,Email
C0981,El Amrani,Laila,client981@gmail.com,2009-05-14,F,Casablanca,0645621515,2023-12-30,SEO
C0982,Chraibi,Sara,client982@gmail.com,1963-04-05,m,Rabat,0669954440,2024-01-09,Partenaire
C0983,El Amrani,Youssef,client983@gmail.com,1958-02-11,Homme,Casablanca,0627117558,2022-07-06,Partenaire
C0984,Ghazi,Sara,client984@gmail.com,1962-05-27,Femme,TANGER,0661430248,2023-03-05,Direct
C0985,Dahbi,Karim,client985@gmail.com,1957-07-02,male,Rabat,0680725487,2023-08-15,Ads
C0986,Dahbi,Ahmed,client986@gmail.com,1982-07-07,M,Marrakech,0627930505,2022-04-23,SEO
C0987,El Amrani,Laila,client987@gmail.com,1962-12-07,m,Rabat,0642547451,2022-08-04,Ads
C0988,Ghazi,Ahmed,client988@invalid.com,2012-06-14,m,Rabat,0659886613,2022-02-25,SEO
C0989,Chraibi,Ahmed,client989@gmail.com,1963-03-07,female,Casablanca,0628961944,2022-03-22,Ads
C0990,Chraibi,Youssef,client990@invalid.com,1992-02-23,Homme,TNG,0680793145,2023-12-17,Email
C0991,Alami,Omar,client991@gmail.com,1959-12-25,Femme,TNG,0618053170,2023-10-20,SEO
C0992,Alami,Karim,client992@gmail.com,1988-01-03,m,Marrakech,0684377548,2023-12-30,Email
C0993,Ghazi,Youssef,client993@gmail.com,1974-05-22,f,tanger,0679994685,2023-01-22,Ads
C0994,Dahbi,Karim,client994@gmail.com,1966-06-25,M,tanger,0672872428,2023-05-04,Email
C0995,Chraibi,Ahmed,client995@gmail.com,1983-04-30,Homme,Rabat,0636136297,2022-10-04,SEO
C0996,Alami,Amina,client996@gmail.com,1975-04-27,0,TNG,0682688015,2022-04-20,SEO
C0997,Dahbi,Amina,client997gmail.com,2007-04-10,1,Tanger,0642257238,2022-10-03,SEO
C0998,Hassani,Ahmed,client998@gmail.com,1954-04-24,female,Casablanca,0622510559,2022-11-13,SEO
C0999,Dahbi,Sara,client999@gmail.com,2017-06-14,Homme,Rabat,0657759672,2022-05-13,SEO
C1000,Benani,Youssef,client1000@gmail.com,1952-02-16,male,Rabat,0674015552,2023-08-24,SEO
C1001,Fassi,Laila,client1@gmail.com,1989-08-20,,Marrakech,0638682516,2023-06-08,Partenaire
C1002,Benani,Omar,client2@gmail.com,1996-03-30,m,Casablanca,0622534217,2024-02-09,Ads
C1003,Chraibi,Ahmed,client3@gmail.com,1954-02-23,f,TANGER,0673771720,2023-09-18,SEO
C1004,Dahbi,Karim,client4@gmail.com,1994-05-09,female,Rabat,0642747037,2022-06-01,SEO
C1005,Ghazi,Amina,client5@gmail.com,1965-10-12,F,Marrakech,0616740197,2023-07-25,Ads
